DateTime,AddedIPs,RemovedIPs
1521023547,13,9
1521024512,16,12
1521025482,5,8
1521026423,23,9
1521027138,1,5
1521027869,15,9
1521028572,10,20
1521029322,6,15
1521030020,11,17
1521030740,6,0
1521032686,25,39
1521033374,13,0
1521034094,16,11
1521035065,15,12
1521035772,6,13
1521036515,6,20
1521037213,12,0
1521037948,6,4
1521038905,9,13
1521039614,5,0
1521040354,15,26
1521041054,13,0
1521041779,6,22
1521042485,39,0
1521043519,34,19
1521044205,32,26
1521045451,104,52
1521046366,128,26
1521047315,29,11
1521048265,171,23
1521049222,47,12
1521049933,38,0
1521050666,16,9
1521051622,11,16
1521052585,11,16
1521053293,4,9
1521054036,12,10
1521054994,36,29
1521055953,16,0
1521056657,16,12
1521057375,13,10
1521058357,2,30
1521059057,11,13
1521059786,36,17
1521060744,21,0
1521061712,7,30
1521062662,10,7
1521063635,8,26
1521064582,19,6
1521065553,6,35
1521066254,9,15
1521066976,24,0
1521067694,23,18
1521068435,16,17
1521069393,23,18
1521070954,19,32
1521071616,12,5
1521072505,40,32
1521073225,3,6
1521073943,10,17
1521074673,9,10
1521075670,6,15
1521076607,14,18
1521077731,40,6
1521078505,8,19
1521079211,10,0
1521079939,8,16
1521080679,9,128
1521081374,15,13
1521082335,12,5
1521083309,13,20
1521084258,14,23
1521084969,10,16
1521085699,6,12
1521086665,16,14
1521087370,10,11
1521088092,21,9
1521088810,5,16
1521089550,22,11
1521090506,8,6
1521091207,15,12
1521091943,3,6
1521092654,22,5
1521093381,26,7
1521094096,6,12
1521094821,17,0
1521095543,6,23
1521096260,6,0
1521096971,12,8
1521097713,10,8
1521098666,10,14
1521099620,25,13
1521100338,15,6
1521101074,8,8
1521102018,25,13
1521102741,16,14
1521103464,10,11
1521104437,11,8
1521105384,22,13
1521106343,10,13
1521107058,2,24
1521107769,8,5
1521108491,13,11
1521109217,23,13
1521109939,4,0
1521110665,9,20
1521111374,22,3
1521112108,16,38
1521112815,18,0
1521113541,12,26
1521114255,12,0
1521115005,26,14
1521116930,35,19
1521117635,12,48
1521118581,6,0
1521119306,6,26
1521120013,12,47
1521120752,6,23
1521121469,15,10
1521122172,13,0
1521122914,5,27
1521123865,8,161
1521124825,12,49
1521125782,8,6
1521126754,12,12
1521127455,14,13
1521128175,11,0
1521129153,11,76
1521152412,549,527
1521153135,16,19
1521153863,4,14
1521154828,5,5
1521155533,23,28
1521157179,14,46
1521242203,505,2517
1521242891,108,0
1521243621,48,832
1521244579,108,0
1521245544,40,0
1521246503,79,0
1521247215,42,0
1521247944,32,0
1521248660,23,0
1521249376,30,0
1521250348,39,0
1521251304,38,0
1521252265,44,0
1521253218,35,0
1521254253,29,0
1521255156,23,0
1521256112,31,0
1521256811,29,0
1521257547,16,0
1521258259,14,0
1521258977,12,0
1521259951,32,0
1521260655,13,0
1521261634,15,0
1521262334,16,0
1521263065,14,0
1521264021,25,0
1521264739,17,0
1521265469,8,0
1521266172,14,0
1521266911,8,0
1521267858,23,0
1521268573,20,0
1521269302,6,0
1521270026,9,0
1521270743,14,0
1521271699,29,0
1521272660,20,0
1521273626,25,0
1521274336,13,0
1521275064,21,0
1521275773,23,0
1521276498,11,0
1521277474,43,0
1521278420,92,0
1521279135,13,0
1521279858,14,0
1521280572,17,0
1521281316,15,0
1521282258,11,0
1521283221,23,0
1521284178,16,0
1521285145,13,0
1521285855,16,0
1521286585,15,0
1521287295,18,0
1521288024,14,0
1521288993,19,0
1521289947,12,0
1521290904,26,0
1521291617,14,0
1521292354,17,0
1521293059,20,0
1521293779,7,0
1521294739,19,0
1521295711,10,0
1521296661,15,0
1521297622,18,0
1521298600,16,0
1521299550,18,0
1521300502,15,0
1521301215,6,0
1521301945,14,0
1521302660,13,0
1521303377,7,0
1521304355,119,0
1521305057,41,0
1521305780,13,0
1521306497,4,0
1521307213,35,0
1521308191,26,0
1521309139,10,0
1521310107,12,0
1521310812,8,0
1521311550,14,0
1521312258,15,0
1521312973,14,0
1521313944,15,0
1521314896,12,0
1521315865,17,0
1521316829,15,0
1521317784,11,0
1521318744,14,0
1521319455,2,0
1521320172,12,0
1521320910,12,0
1521321861,14,0
1521322574,12,0
1521323305,35,0
1521324037,19,0
1521324988,11,0
1521326921,23,0
1521327613,8,0
1521328344,9,0
1521329908,24,14
1521330736,5,5
1521331458,8,11
1521332171,4,13
1521332891,9,0
1521333610,23,13
1521334342,14,9
1521335312,12,12
1521336261,15,6
1521337222,12,12
1521338197,18,20
1521339150,16,10
1521339855,7,19
1521340577,14,0
1521341542,16,8
1521342260,13,17
1521342983,15,18
1521343940,8,7
1521344658,11,6
1521345378,11,15
1521346100,13,0
1521346818,2,13
1521347537,13,7
1521348265,5,2
1521348973,11,10
1521349707,11,15
1521350414,7,0
1521351140,10,2
1521351861,10,7
1521352577,4,17
1521353548,10,22
1521354256,9,0
1521354985,0,20
1521355694,13,0
1521356434,7,19
1521357387,7,11
1521358349,14,6
1521359308,7,14
1521360015,10,0
1521360744,3,11
1521361460,10,0
1521362180,10,24
1521363141,13,15
1521364110,12,18
1521365079,9,11
1521366027,9,6
1521366732,8,5
1521367464,8,4
1521368174,6,5
1521368897,15,9
1521369615,9,0
1521370340,9,16
1521371058,2,8
1521371776,17,7
1521372752,11,9
1521373456,6,6
1521374175,13,8
1521375148,11,17
1521375853,16,13
1521376580,10,11
1521377563,11,5
1521378510,23,4
1521379460,13,21
1521380422,14,9
1521381131,6,0
1521381864,8,9
1521382820,16,12
1521383537,7,13
1521384271,6,17
1521384971,11,0
1521385701,5,18
1521386657,17,14
1521387374,15,4
1521388101,7,13
1521388820,16,11
1521389542,15,17
1521390500,9,16
1521391213,11,84
1521391957,10,52
1521392933,12,17
1521393859,9,48
1521394824,13,17
1521395533,5,0
1521396265,12,9
1521396973,15,8
1521397696,11,9
1521398664,12,18
1521399627,17,11
1521400589,8,14
1521401546,18,14
1521402273,7,8
1521402973,6,0
1521403707,11,18
1521404415,9,14
1521405139,8,0
1521406113,13,24
1521406823,4,13
1521407552,13,14
1521408259,9,0
1521408980,7,12
1521409942,18,95
1521410659,13,9
1521411382,3,0
1521412342,12,27
1521414055,19,12
1521414758,13,17
1521415467,7,0
1521416359,17,10
1521417129,11,0
1521418119,7,12
1521419066,7,7
1521420019,21,36
1521420753,6,6
1521421710,18,0
1521422415,9,14
1521423152,12,13
1521424108,12,16
1521425072,32,9
1521426019,29,4
1521426733,22,13
1521427459,23,14
1521428170,10,9
1521428912,19,21
1521429860,16,13
1521430837,22,10
1521431784,12,20
1521432491,14,0
1521433459,7,12
1521434175,13,5
1521434902,9,7
1521435619,11,9
1521436343,9,3
1521437299,9,8
1521438016,10,10
1521438744,9,6
1521439715,17,7
1521440679,13,13
1521441623,28,9
1521442585,14,5
1521443547,17,2
1521444506,11,9
1521445462,17,6
1521446436,16,16
1521447384,7,4
1521448407,8,4
1521449064,15,11
1521449775,18,6
1521450521,38,13
1521451460,23,0
1521452424,10,7
1521453387,17,14
1521454354,8,3
1521455300,13,17
1521456014,8,0
1521456731,10,12
1521457464,7,15
1521458182,13,16
1521459140,7,0
1521459857,12,22
1521460570,14,0
1521461545,11,10
1521462260,15,28
1521462978,5,0
1521463940,17,7
1521464912,13,26
1521465867,14,16
1521466824,10,3
1521467781,12,13
1521468747,2,8
1521469706,19,10
1521470663,11,13
1521471626,18,8
1521472595,9,16
1521473551,9,8
1521474505,9,15
1521475472,33,16
1521476424,104,10
1521477135,73,16
1521477861,41,12
1521478571,13,10
1521479334,2,7
1521480038,23,0
1521480741,11,17
1521481461,6,2
1521482424,19,6
1521483139,10,10
1521483881,10,18
1521484577,12,9
1521485295,8,18
1521486272,15,11
1521487223,14,20
1521488190,18,3
1521489148,10,6
1521491084,29,23
1521491789,16,20
1521492495,12,0
1521493220,13,8
1521493940,3,10
1521494659,7,9
1521495386,10,27
1521496343,14,15
1521497308,15,17
1521498010,6,19
1521498743,9,25
1521499471,10,0
1521500428,5,0
1521501393,5,13
1521502351,21,15
1521503308,5,9
1521504035,6,17
1521504742,11,15
1521505476,5,14
1521506175,9,0
1521507149,10,5
1521507860,3,16
1521508597,12,4
1521509540,13,13
1521510254,10,18
1521510986,13,16
1521511693,14,52
1521512457,13,14
1521513137,11,19
1521513864,5,5
1521514570,17,0
1521515310,18,20
1521516012,14,16
1521516741,6,18
1521517455,5,12
1521518178,87,0
1521519151,46,20
1521519856,1,0
1521520579,5,15
1521521304,8,11
1521522016,13,0
1521522735,12,8
1521523459,6,10
1521524181,8,6
1521525143,11,14
1521526105,8,7
1521527059,7,12
1521528025,10,36
1521528978,9,0
1521529944,11,17
1521530907,8,9
1521531613,15,19
1521532347,13,2
1521533058,6,11
1521533777,8,0
1521534739,5,10
1521535453,4,12
1521536180,19,65
1521536894,9,0
1521537618,4,95
1521538586,16,13
1521539293,8,12
1521540034,3,9
1521540751,12,0
1521541462,8,7
1521542421,7,19
1521543381,7,7
1521544352,13,17
1521545054,10,11
