DateTime,Entries,UniqueIPs
1520933817,17269,17269
1520934948,17338,17338
1520935844,17358,17358
1520937601,17349,17349
1520938892,17442,17442
1520939738,17520,17520
1520941235,17562,17562
1520942670,17595,17595
1520943547,17631,17631
1520944785,17609,17609
1520946510,17590,17590
1520947704,17648,17648
1520948556,17579,17579
1520950464,17665,17665
1520951735,17611,17611
1520952819,17662,17662
1520953849,17648,17648
1520954909,17707,17707
1520955951,17698,17698
1520957183,17660,17660
1520957677,17686,17686
1520958516,17729,17729
1520960621,17672,17672
1520961601,17716,17716
1520962541,17614,17614
1520963733,17663,17663
1520964616,8244,8244
1520966734,17703,17703
1520967890,17665,17665
1520968834,17709,17709
1520970037,17657,17657
1520971843,17667,17667
1520972914,17706,17706
1520975446,17661,17661
1520977531,8244,8244
1520978485,17644,17644
1520979345,17682,17682
1520980230,17640,17640
1520981144,17660,17660
1520982208,17660,17660
1520983244,17754,17754
1520984554,17803,17803
1520986245,17811,17811
1520988153,17815,17815
1520989422,17806,17806
1520990441,17858,17858
1520992545,17783,17783
1520993447,17819,17819
1520993669,17821,17821
1520994523,17855,17855
1520995544,17772,17772
1520997048,17754,17754
1520998459,17746,17746
1521000426,17740,17740
1521001238,17766,17766
1521002439,17661,17661
1521004543,17687,17687
1521005480,17620,17620
1521006147,17669,17669
1521006990,17573,17573
1521007846,17596,17596
1521008897,8244,8244
1521010585,17499,17499
1521011454,17550,17550
1521013202,8244,8244
1521014367,17554,17554
1521015271,17589,17589
1521016249,17530,17530
1521016986,17540,17540
1521017977,17530,17530
1521018942,17587,17587
1521019718,17622,17622
1521020734,17529,17529
1521022475,17557,17557
1521023613,17526,17526
1521024935,17596,17596
1521025840,17542,17542
1521026733,8244,8244
1521027637,17501,17501
1521029193,8244,8244
1521029696,17527,17527
1521030667,17510,17510
1521032573,17509,17509
1521033637,17551,17551
1521034967,17517,17517
1521036865,17509,17509
1521037840,17473,17473
1521038740,17496,17496
1521040245,17546,17546
1521043000,17658,17658
1521043843,17620,17620
1521045939,17634,17634
1521046892,17636,17636
1521047735,17698,17698
1521048650,17675,17675
1521049546,17676,17676
1521051046,17717,17717
1521052105,17779,17779
1521052998,17759,17759
1521053956,17703,17703
1521054825,17777,17777
1521055703,17836,17836
1521056841,17789,17789
1521057893,17790,17790
1521058838,17833,17833
1521060035,17813,17813
1521061174,8244,8244
1521062140,17836,17836
1521063335,17788,17788
1521065445,17842,17842
1521067324,8244,8244
1521068202,17878,17878
1521069267,17884,17884
1521070255,17850,17850
1521070956,17908,17908
1521072652,17905,17905
1521073810,17842,17842
1521074704,8244,8244
1521076244,17893,17893
1521077735,17889,17889
1521079724,17894,17894
1521081758,17852,17852
1521083241,17882,17882
1521085201,17937,17937
1521086186,17894,17894
1521087032,17943,17943
1521088946,17906,17906
1521090143,17891,17891
1521091233,17935,17935
1521093325,17864,17864
1521094243,17911,17911
1521094473,17919,17919
1521095456,17879,17879
1521096151,17881,17881
1521097846,17936,17936
1521098742,17973,17973
1521099641,17927,17927
1521100526,17893,17893
1521101448,17945,17945
1521101676,17958,17958
1521102619,17903,17903
1521103535,17953,17953
1521104185,17893,17893
1521105265,17936,17936
1521107458,17874,17874
1521108866,17806,17806
1521109742,17840,17840
1521110553,17645,17645
1521111892,17604,17604
1521113794,17540,17540
1521115825,17542,17542
1521117325,17488,17488
1521119213,17483,17483
1521120036,17509,17509
1521120517,17520,17520
1521121766,17446,17446
1521123265,17444,17444
1521124955,17392,17392
1521126872,17354,17354
1521127713,17371,17371
1521128714,17320,17320
1521130056,8244,8244
1521131467,17207,17207
1521132334,17199,17199
1521133843,17183,17183
1521135757,17088,17088
1521136562,17098,17098
1521137436,8244,8244
1521138645,16994,16994
1521139542,16982,16982
1521140189,16944,16944
1521141044,16966,16966
1521141930,16989,16989
1521143790,16891,16891
