DateTime,AddedIPs,RemovedIPs
1520957648,38,1
1520958488,65,2
1520960589,185,290
1520961576,65,2
1520962513,56,203
1520963707,81,1
1520964616,0,17562
1520965830,17518,0
1520966709,73,0
1520967857,77,162
1520968808,84,0
1520970008,80,172
1520970966,61,122
1520971810,61,1
1520972887,75,1
1520975408,207,345
1520977513,148,183
1520978462,83,85
1520979307,67,0
1520980108,62,1
1520981107,58,153
1520982183,75,87
1520983207,95,0
1520984411,139,100
1520984527,6,0
1520986209,150,111
1520988128,137,234
1520989387,74,87
1520990407,86,0
1520992510,163,391
1520993411,59,0
1520994487,77,0
1520995508,52,152
1520997007,70,115
1520998440,111,140
1521000400,178,182
1521001208,42,0
1521002407,83,198
1521004507,167,97
1521005447,74,138
1521006127,66,0
1521006967,63,194
1521007807,57,1
1521008888,85,0
1521010567,130,414
1521011424,71,1
1521013202,0,17097
1521014340,17088,0
1521015247,154,8
1521016209,83,272
1521016954,64,37
1521017944,100,110
1521018908,101,0
1521019687,93,0
1521020706,62,187
1521022447,158,89
1521023590,94,124
1521024907,113,0
1521025808,87,129
1521026710,78,0
1521027607,57,178
1521029170,128,95
1521029666,44,1
1521030637,64,106
1521032550,135,133
1521033607,92,0
1521034935,77,266
1521036847,142,152
1521037814,65,124
1521038707,80,47
1521040207,152,86
1521042981,266,264
1521043809,85,138
1521045908,181,169
1521047707,169,77
1521048613,75,126
1521049510,80,62
1521051008,154,100
1521052087,133,0
1521052968,80,211
1521053938,83,149
1521054804,99,0
1521055686,85,1
1521057868,165,274
1521058807,71,0
1521060006,97,127
1521061162,121,167
1521062107,86,13
1521063307,103,162
1521064566,89,84
1521065406,59,0
1521067324,0,17324
1521068185,17395,0
1521069248,70,80
1521070222,76,123
1521070929,87,0
1521072613,123,133
1521073740,72,0
1521074704,0,17487
1521076209,17412,0
1521077706,110,112
1521079691,162,163
1521080894,79,0
1521081723,62,181
1521083215,110,84
1521085181,177,112
1521086167,86,151
1521087005,0,17395
1521088927,17413,0
1521090907,154,97
1521092416,104,123
1521093307,71,129
1521094208,65,0
1521094447,11,0
1521095418,71,130
1521096128,64,38
1521097807,151,66
1521098710,57,0
1521099608,59,134
1521100507,73,136
1521101409,65,1
1521101647,26,1
1521102537,63,2
1521104167,134,432
1521105247,58,0
1521107440,147,485
1521108848,127,292
1521109724,69,0
1521110527,57,284
1521111858,58,92
1521112806,30,0
1521113776,52,154
1521116408,125,72
1521117307,51,143
1521119186,95,80
1521120007,40,0
1521120490,35,0
1521121749,72,162
1521123246,97,78
1521124930,91,164
1521126846,86,132
1521127688,40,0
1521128687,61,315
1521130054,72,157
1521131446,66,121
1521132307,56,33
1521133810,85,97
1521135730,122,191
1521136544,20,0
1521137408,48,87
1521138616,52,157
1521139507,41,35
1521140166,68,82
1521141007,40,0
1521141908,45,1
1521143771,113,280
1521144609,47,1
1521146236,107,111
1521148211,101,162
1521149440,77,127
1521150307,44,43
1521151762,71,67
1521152904,52,0
1521154141,55,253
1521156001,99,103
1521157207,64,170
1521158347,0,15497
1521159307,15524,0
1521160216,36,127
1521160932,43,50
1521162847,88,114
1521163882,0,15400
1521164707,15346,0
1521166448,86,59
1521167425,38,127
1521168309,48,57
1521170048,112,101
1521171034,52,119
1521171731,45,47
1521173648,83,91
1521174619,39,140
1521175510,34,67
1521176167,34,0
